Business ID,Business,City,State,Zip,Phone,TOB,Dues,Plan,AB Status,Established,Joined,Dropped on,Why,Rating,Inq 1Year,Inq 3Year
10001710,Purina Company,Saint Louis,MO,63102,(314) 982-3030,Feed Dealers,"$1,244.00 ",,Not Accredited,3/31/1971,4/7/2004,11/30/2009,"Cancelled, nonpayment of dues",A+,39,62
10001969,"Puritan Financial Group, Inc.",Oklahoma City,OK,73112,(972) 380-1119,Life Insurance,$924.00 ,,Not Accredited,1/1/1998,8/25/2003,3/5/2013,"Cancelled, nonpayment of dues",A+,6,14
90059487,Puro Clean of Edmond LLC,Oklahoma City,OK,73131,(405) 531-9595,Fire and Water Damage Restoration,$474.00 ,PP,Cancelled -Non-Payment,5/10/2010,6/18/2018,9/7/2018,"Cancelled, nonpayment of dues",A+,74,74
13001360,"Putnum Imports, Inc.",Altus,OK,73521,(580) 482-3814,Auto Services,$472.00 ,,Not Accredited,1/1/2000,6/22/2009,2/28/2011,"Cancelled, nonpayment of dues",NR,0,8
90013689,PWS Roofing,Edmond,OK,73012,(405) 570-9052,Roofing Contractors,$394.00 ,,Not Accredited,5/1/2004,3/16/2009,11/7/2010,"Cancelled, nonpayment of dues",A+,19,42
5000779,Pyramid Restoration Inc.,Oklahoma City,OK,73118,(405) 946-8324,Carpet and Rug Cleaners,$250.00 ,,Not Accredited,8/1/1987,10/4/2006,9/10/2012,"Cancelled, nonpayment of dues",A+,20,56
90033731,"Q Construction, LLC",El Reno,OK,73036,(405) 727-0248,Roofing Contractors,$450.00 ,,Not Accredited,1/1/2003,11/14/2013,1/20/2015,Revoked,NR,0,15
90008476,"Quad J. Acoustics & Drywall, Inc.",Ada,OK,74820,(580) 436-4558,Drywall Contractors,$420.00 ,,Not Accredited,1/1/1988,2/6/2008,9/25/2009,"Cancelled, nonpayment of dues",A+,24,49
90059325,Quad One Pest & Termite Solutions LLC,Madill,OK,73446,(580) 263-4453,Termite Control,$474.00 ,PP,Cancelled -Non-Payment,5/1/2017,5/15/2018,10/9/2018,"Cancelled, nonpayment of dues",A,84,86
90028174,"Quad-D Enterprises, LLC",Edmond,OK,73013,(405) 630-0749,General Contractor,$450.00 ,,Not Accredited,1/1/2008,8/28/2012,8/18/2015,Revoked,A+,58,214
90028755,"Quail Creek Post & Parcel, Inc.",Oklahoma City,OK,73134,(405) 751-3840,Parcel Post Assembly Service,$375.00 ,,Not Accredited,1/1/2010,5/5/2014,6/15/2015,"Cancelled, nonpayment of dues",A+,9,29
90010466,"Quail Springs Tire & Auto, Inc.",Oklahoma City,OK,73134,(405) 755-8200,Tire Dealers,$420.00 ,,Not Accredited,12/1/2000,7/8/2008,2/21/2010,"Cancelled, nonpayment of dues",NR,5,9
90015677,"Quails Springs Automotive, LLC",Edmond,OK,73013,(405) 216-3738,Auto Repair,$375.00 ,,Not Accredited,8/1/2006,4/22/2013,5/20/2014,No Benefit/Value,A+,5,9
4000195,Quali-Kraft,Oklahoma City,OK,73156,(405) 528-4621,Exporter,,,Not Accredited,7/8/1971,5/31/1974,9/1/1991,New - NSF in first 3 pmts,A+,8,25
90049105,Quality 1st Roofing & Construction LLC,Oklahoma City,OK,73140,(405) 455-3991,Roofing Contractors,$450.00 ,,Revoked for Standards Violation,5/25/2010,5/12/2017,6/22/2018,Revoked,F,188,507
5000263,"Quality Air, Inc.",Oklahoma City,OK,73149,(405) 632-9813,Air Conditioning Contractor,$575.00 ,,Resigned,4/16/2007,5/2/2007,6/15/2016,Merged,NR,42,204
7000494,Quality Cleaners,Oklahoma City,OK,73103,(405) 525-2365,Dry Cleaners,$367.41 ,,Not Accredited,1/1/1950,8/12/1992,8/15/1996,"Cancelled, nonpayment of dues",A+,1,3
90018741,Quality Construction Roofing & Remodeling,Oklahoma City,OK,73118,(405) 759-9980,General Contractor,$469.00 ,,Not Accredited,2/1/2000,5/30/2012,1/7/2014,"Cancelled, nonpayment of dues",NR,108,257
90057054,"Quality Construction, LLC",Ardmore,OK,73401,(580) 490-2340,Construction,$474.00 ,PP,Cancelled -Non-Payment,2/6/2015,3/9/2018,12/18/2018,"Cancelled, nonpayment of dues",A+,157,158
90014225,Quality Cut Lawns,Choctaw,OK,73020,(405) 323-2744,Landscape Contractors,$474.00 ,,Not Accredited,6/1/2008,12/16/2015,1/10/2017,Revoked,A+,35,100
90021347,"Quality Electrical Solutions, LLC",Walters,OK,73572,(580) 875-3645,Electrician,$394.00 ,,Not Accredited,3/1/2009,12/28/2010,7/19/2012,"Cancelled, nonpayment of dues",A+,21,46
90018703,Quality Exteriors,Oklahoma City,OK,73115,(405) 824-9857,General Contractor,$394.00 ,,Not Accredited,1/1/1999,8/5/2009,6/28/2011,"Cancelled, nonpayment of dues",A+,16,21
90017201,"Quality First General Construction, LLC",Choctaw,OK,73020,(405) 620-4716,Construction Services,$394.00 ,,Not Accredited,1/1/1986,1/16/2010,8/29/2011,"Cancelled, nonpayment of dues",A+,8,40
10000071,"Quality Floor Company, Inc.",Oklahoma City,OK,73114,(405) 848-9324,Hardwood Floor Contractors,$205.00 ,,Not Accredited,8/12/1950,8/14/1992,10/26/1993,No Benefit/Value,B-,28,87
90016731,"Quality in Counters, Inc",Edmond,OK,73034,(405) 340-7891,Countertops,$444.00 ,,Not Accredited,1/1/2005,11/23/2009,8/22/2011,"Cancelled, nonpayment of dues",A+,8,11
4019625,"Quality Irrigation, Inc.",Edmond,OK,73013,(405) 755-7543,Irrigation Equipment,$503.00 ,,Not Accredited,1/1/1995,8/28/2007,4/11/2014,"Cancelled, nonpayment of dues",A+,77,258
90031574,Quality Kleen,Ada,OK,74820,(580) 332-0900,Janitor Supplies,$375.00 ,,Not Accredited,1/1/2004,6/7/2013,1/19/2015,"Cancelled, nonpayment of dues",A+,14,29
7001491,Quality Mortgage Service,Oklahoma City,OK,73112,(405) 948-8787,Mortgage Broker,$543.00 ,,Not Accredited,2/1/1998,8/17/1998,3/31/2010,"Cancelled, nonpayment of dues",A+,4,13
12000376,Quality Motor Company,Oklahoma City,OK,73109,(405) 632-1121,Used Car Dealers,$205.00 ,,Not Accredited,1/1/1987,8/13/1992,12/14/1993,No Benefit/Value,NR,16,30
90027309,"Quality Structures, Inc.",Piedmont,OK,73078,(405) 373-3363,Metal Fabrication,$394.00 ,,Not Accredited,1/1/1987,6/27/2012,9/3/2015,Ownership Change,A+,33,65
7000785,"Quality Telecommunications, Inc.",Moore,OK,73160,(405) 794-8666,Telephone Solicitation,$210.25 ,,Not Accredited,1/1/1991,9/22/1995,9/15/1996,"Cancelled, nonpayment of dues",NR,2,11
90029504,Quality Tire & Automotive,Sulphur,OK,73086,(580) 622-6988,Auto Repair,$375.00 ,,Not Accredited,2/1/2006,12/21/2012,4/11/2014,"Cancelled, nonpayment of dues",A+,4,11
90012509,"Quality Wrap Packaging, Inc.",Oklahoma City,OK,73143,(405) 634-8718,Packaging Service,$510.00 ,,Not Accredited,1/1/1985,12/12/2008,7/20/2012,"Cancelled, nonpayment of dues",A+,13,25
90018593,Quantum Builders,Houston,TX,77040,(405) 228-4000,Roofing Contractors,$556.00 ,,Not Accredited,12/8/1998,2/26/2008,6/14/2012,"Cancelled, nonpayment of dues",NR,0,15
90047744,Queen of the Tees,Newcastle,OK,73065,(405) 387-3811,Screen Printing,$574.00 ,PP,Cancelled -Non-Payment,8/20/1999,6/29/2016,9/12/2017,"Cancelled, nonpayment of dues",A+,31,46
90016706,QuiBids,Oklahoma City,OK,73118,(405) 253-2038,Penny Auctions,$725.00 ,,Not Accredited,7/1/2009,9/22/2010,1/17/2017,Revoked,F,1771,9912
90018524,Quick Roofing,Oklahoma City,OK,73127,(405) 813-0062,Roofing Contractors,$754.00 ,,Not Accredited,1/1/1984,5/13/2010,4/17/2012,"Cancelled, nonpayment of dues",A+,81,102
90007172,"Quick Way Excavating Co., Inc.",Oklahoma City,OK,73129,(405) 677-3001,General Contractor,$472.00 ,,Not Accredited,10/17/2007,10/17/2007,4/30/2009,"Cancelled, nonpayment of dues",A+,34,58
7002114,"Quick, Reliable, Guaranteed Transmission",Oklahoma City,OK,73129,(405) 635-0777,Retread Tires,$500.00 ,,Not Accredited,8/1/2002,8/26/2003,8/15/2004,"Cancelled, nonpayment of dues",B-,57,147
90052405,Quilts By Gail,Chickasha,OK,73018,(405) 224-2280,Quilting,$474.00 ,PP,Cancelled -Non-Payment,5/17/2013,5/25/2017,5/2/2018,"Cancelled, nonpayment of dues",A+,9,32
90010569,R & D Investigations,Oklahoma City,OK,73164,(405) 641-1715,Investigator,$464.00 ,,Not Accredited,1/1/2000,10/13/2009,11/8/2011,"Cancelled, nonpayment of dues",A+,7,9
90008403,"R & E Container Services Co., LLC",Guthrie,OK,73044,(405) 921-6665,Demolition Contractors,$394.00 ,,Not Accredited,1/1/2005,1/31/2008,8/31/2009,"Cancelled, nonpayment of dues",A+,6,22
90018755,R & J Contractors,Oklahoma City,OK,73112,,Roofing Contractors,$394.00 ,,Not Accredited,1/1/1994,4/1/1994,5/2/2011,"Cancelled, nonpayment of dues",NR,15,41
90010470,R & K Siding,Tecumseh,OK,74873,(405) 826-4407,Siding Contractors,$394.00 ,,Not Accredited,1/1/2005,7/9/2008,2/26/2010,"Cancelled, nonpayment of dues",A+,5,20
90016180,R & R Diesel Service,Oklahoma City,OK,73129,(405) 635-0820,Diesel Engine,$394.00 ,,Not Accredited,1/1/2006,10/13/2009,7/26/2011,"Cancelled, nonpayment of dues",A+,13,75
90015634,R & R Estate Jewelers,Oklahoma City,OK,73118,(405) 848-2124,Jewelry Manufacturers,$450.00 ,,Cancelled -Non-Payment,9/1/1984,9/1/2009,10/9/2017,"Cancelled, nonpayment of dues",A+,26,121
90014115,R - B Clean Up Company,Edmond,OK,73034,(405) 229-2102,Construction Services,$394.00 ,,Not Accredited,1/1/2001,4/17/2009,2/28/2011,"Cancelled, nonpayment of dues",A+,3,9
90023832,"R - R Recovery, LLC",Moore,OK,73160,(405) 615-6716,Repossession Services,$414.00 ,,Not Accredited,1/1/2005,8/12/2011,10/31/2014,"Cancelled, nonpayment of dues",A+,30,183
90047613,R B 66 Superstore,Newcastle,OK,73065,(405) 387-2400,Convenience Store,$474.00 ,PP,Cancelled -Non-Payment,10/7/2013,5/24/2016,5/5/2017,"Cancelled, nonpayment of dues",A+,9,11
90024168,R B L Trucking,Oklahoma City,OK,73129,(405) 672-8600,Freight Forwarding,$489.00 ,,Not Accredited,1/1/2005,9/15/2011,11/21/2013,"Cancelled, nonpayment of dues",NR,6,13
90014640,R C R Roofing Co.,Oklahoma City,OK,73149,(877) 730-7663,Roofing Contractors,$510.00 ,,Not Accredited,1/1/1979,6/9/2009,6/14/2012,"Cancelled, nonpayment of dues",A+,56,113
4000956,R Core Transmissions,Oklahoma City,OK,73127,(405) 789-3332,Retread Tires,$360.00 ,,Not Accredited,1/1/1997,5/4/2001,5/15/2003,"Cancelled, nonpayment of dues",A+,50,167
90019229,"R F G Enterprises, LLC",Oklahoma City,OK,73122,(832) 276-4884,Roofing Contractors,$414.00 ,,Not Accredited,1/1/1989,6/30/2010,6/4/2012,"Cancelled, nonpayment of dues",A+,17,43
90015341,"R F I P, Inc.",Oklahoma City,OK,73116,(405) 227-0831,General Engineering Contractor,$749.00 ,,Not Accredited,1/1/2005,8/7/2009,11/21/2013,"Cancelled, nonpayment of dues",A+,45,109
90016129,"R K R Exploration, Inc.",Seminole,OK,74868,(405) 382-2070,Oil Well Services,$435.00 ,,Not Accredited,1/1/1999,10/5/2009,1/2/2013,"Cancelled, nonpayment of dues",A+,26,42
90032287,R Ross Inc,Mooreland,OK,73852,(580) 994-6073,Heavy Duty Equipment Repair,$375.00 ,,Not Accredited,7/1/2003,8/6/2013,7/28/2014,No Benefit/Value,A+,7,27
90018702,"R S I Construction, Inc.",Oklahoma City,OK,73118,(405) 308-3343,Roofing Contractors,$495.00 ,,Not Accredited,7/1/2000,4/10/2009,2/7/2011,Out of Business,NR,0,19
90044627,R&K Painting & Construction,Yukon,OK,73099,(405) 808-5032,Painting Contractors,$450.00 ,,Cancelled -Non-Payment,4/1/1994,1/15/2016,3/1/2017,"Cancelled, nonpayment of dues",A+,63,184
90040965,R&R Painting LLC,Oklahoma City,OK,73142,(405) 921-8472,Painting Contractors,$474.00 ,PP,Resigned,1/31/2013,4/2/2015,10/26/2018,Out of Business,A+,58,265
90050598,"R&S Renovations, LLC",Stillwater,OK,74074,(405) 612-6535,Construction Services,$474.00 ,PP,Cancelled -Non-Payment,10/21/2011,1/30/2017,2/23/2018,"Cancelled, nonpayment of dues",A+,64,205
9005080,"R. W. Automotive, Inc.",Moore,OK,73160,(405) 799-1258,Auto Services,$394.00 ,,Not Accredited,1/1/1986,11/27/2007,6/29/2009,"Cancelled, nonpayment of dues",A+,28,96
90019219,"R.B. Electric, LLC",Altus,OK,73522,(580) 482-0308,Electrical Power Systems Maintenance,$414.00 ,,Not Accredited,1/1/1999,6/30/2010,6/4/2012,"Cancelled, nonpayment of dues",A+,20,39
90026214,"R.C. Hicks Drywall Co., Inc.",Edmond,OK,73083,(405) 752-0434,Drywall Texture,$394.00 ,,Not Accredited,1/1/1962,3/28/2012,11/18/2013,No Benefit/Value,A+,17,41
7000268,"R.K. Black, Inc.",Oklahoma City,OK,73112,(405) 943-9800,Document Shredding,$246.26 ,,Not Accredited,1/1/1955,6/10/1959,5/16/2000,"Cancelled, nonpayment of dues",A+,41,111
14000017,RA Construction,Oklahoma City,OK,73132,(405) 843-2378,Roofing Contractors,$650.00 ,,Not Accredited,8/1/1997,6/1/2002,6/15/2003,"Cancelled, nonpayment of dues",A+,62,277
90002223,"RA Hogan Construction, Inc.",Oklahoma City,OK,73108,(405) 692-1967,Millwork,$375.00 ,,Not Accredited,1/1/1992,4/10/2006,10/5/2007,"Cancelled, nonpayment of dues",A+,19,44
90052544,Radian Beauty Renewal,Oklahoma City,OK,73116,(405) 242-6040,Medical Spa,$474.00 ,PP,Cancelled -Non-Payment,4/19/2015,6/9/2017,9/7/2018,"Cancelled, nonpayment of dues",A+,24,52
90010509,"Radio Shop Cellular, Inc.",Seminole,OK,74868,(405) 382-0741,Citizen Band Radios,$420.00 ,,Not Accredited,1/1/1988,7/10/2008,2/26/2010,"Cancelled, nonpayment of dues",A+,13,25
90055853,Rafael's Irrigation & Landscaping LLC,Oklahoma City,OK,73120,(405) 436-0019,Sprinkler System,$474.00 ,PP,Cancelled -Non-Payment,1/15/2017,1/29/2018,11/27/2018,"Cancelled, nonpayment of dues",A,41,86
90012430,Ragland Land Service,Pauls Valley,OK,73075,(405) 238-1995,Oil Well Services,$414.00 ,,Not Accredited,1/1/2004,12/8/2008,8/29/2011,"Cancelled, nonpayment of dues",A+,8,27
10000215,Ragsdale Industries,Oklahoma City,OK,73107,(405) 844-6102,Window Repair,$393.75 ,,Not Accredited,9/30/1978,1/29/2003,10/23/2008,Out of Business,NR,13,17
90050432,Rain Drain Solutions,Oklahoma City,OK,73107,(214) 682-2889,Gutters Contractors,$474.00 ,PP,Revoked for Standards Violation,4/11/2016,4/10/2017,4/27/2018,Revoked,A+,62,234
90028632,"Rain-Flow Systems, Inc.",Oklahoma City,OK,73132,(405) 225-7246,Gutters Contractors,$450.00 ,,Not Accredited,1/1/1970,7/1/2000,1/13/2015,"Cancelled, nonpayment of dues",NR,4,7
90012833,"Rainbow Fleet, Inc.",Oklahoma City,OK,73103,(405) 521-1426,Child Care Centers,$110.00 ,,Not Accredited,1/1/1972,1/12/2009,3/5/2014,Ownership Change,NR,4,9
90025833,"Rainey Tree Service, Inc.",Tishomingo,OK,73460,(580) 371-9872,Tree Service,$394.00 ,,Not Accredited,1/1/1999,2/28/2012,12/15/2013,"Cancelled, nonpayment of dues",A+,4,22
5002848,"RainGuard, Inc.",Edmond,OK,73034,(405) 340-6006,Gutters,$725.00 ,,Not Accredited,1/1/1982,7/9/2013,9/30/2015,"Cancelled, nonpayment of dues",B-,71,205
90042694,Rainproof Roofing & Construction,Oklahoma City,OK,73110,(405) 943-4343,Roofing Contractors,$450.00 ,,Not Accredited,1/1/1985,7/1/2015,11/12/2015,Revoked,NR,26,67
90027597,"Rains Diesel Repair, LLC",Perkins,OK,74059,(405) 547-5655,Fuel Injection Services,$394.00 ,,Not Accredited,1/1/2009,7/18/2012,1/13/2014,"Cancelled, nonpayment of dues",A+,22,56
90013071,"Rainwater Roofing, Inc.",Blanchard,OK,73010,(405) 387-3230,Roofing Contractors,$444.00 ,,Not Accredited,1/1/1989,2/13/2009,10/4/2010,"Cancelled, nonpayment of dues",A+,18,66
90011989,Raising Cane's,Norman,OK,73071,(405) 307-9616,Restaurants,$542.00 ,,Not Accredited,11/10/2005,10/23/2008,2/10/2014,"Cancelled, nonpayment of dues",A+,12,16
90036071,Ram Jack Systems Distribution,Ada,OK,74820,(580) 332-9980,Foundation Repair,$575.00 ,,Not Accredited,1/1/1971,6/6/2014,7/29/2015,No Benefit/Value,A+,42,87
90058165,Ramirez Seamless Gutters LLC,Edmond,OK,73013,(405) 778-0919,Gutters,$474.00 ,PP,Resigned,4/3/2017,3/30/2018,9/4/2018,Out of Business,A,75,77
90023081,"Ramon's Mopar Cars & Parts, LLC",Burneyville,OK,73430,(580) 276-9958,Auto Salvage,$414.00 ,,Not Accredited,1/1/2002,6/14/2011,10/23/2014,"Cancelled, nonpayment of dues",A+,15,81
90011465,Ranch House Restaurant,Lindsay,OK,73052,(405) 756-2576,Restaurants,$394.00 ,,Not Accredited,1/1/1968,9/24/2008,5/4/2010,"Cancelled, nonpayment of dues",NR,1,1
4001099,Ranchwood Auto Works,Yukon,OK,73099,(405) 350-1951,Auto Repair,$469.00 ,,Not Accredited,10/1/1999,7/31/2012,1/7/2014,"Cancelled, nonpayment of dues",A+,28,145
7000263,"Ranchwood Veterinary Hospital, Inc.",Oklahoma City,OK,73170,(405) 794-5551,Veterinarian,$241.75 ,,Not Accredited,1/1/1978,3/13/1986,9/15/1994,No Benefit/Value,A+,16,25
5003453,"Randall's Mechanical Service, Inc.",Oklahoma City,OK,73149,(405) 631-3796,Heating and Air Conditioning,$350.00 ,,Not Accredited,1/1/1970,1/3/2001,1/15/2002,"Cancelled, nonpayment of dues",NR,61,135
90062033,Randall’s Handyman Service & Woodworks,Enid,OK,73703,(580) 478-7495,Remodel Contractors,$474.00 ,PP,Cancelled -Non-Payment,12/24/2016,9/7/2018,3/12/2019,"Cancelled, nonpayment of dues",A,32,32
90028503,Randy's Carpet Cleaning,Blanchard,OK,73010,(405) 473-8287,Carpet and Rug Cleaners,$394.00 ,,Not Accredited,1/1/1987,10/4/2012,2/10/2014,"Cancelled, nonpayment of dues",A+,27,97
90013703,Randy's Mobile Auto Repair,Oklahoma City,OK,73107,(405) 600-5441,Mobile Auto Repair,$394.00 ,,Not Accredited,1/1/1996,3/17/2009,11/7/2010,"Cancelled, nonpayment of dues",NR,6,24
90030798,Randy's Roofing,Moore,OK,73160,(405) 886-6248,Roofing Contractors,$93.75 ,,Not Accredited,3/1/2005,4/11/2013,11/25/2014,"Cancelled, nonpayment of dues",A+,29,61
10002009,Randy's Roofing & Construction,Oklahoma City,OK,73120,,Roofing Contractors,$525.00 ,,Not Accredited,1/1/1999,5/4/2004,12/20/2005,"Cancelled, nonpayment of dues",NR,12,25
10002000,Ranger Roofing Inc.,Oklahoma City,OK,73112,(405) 737-1858,Roofing Contractors,$579.00 ,,Not Accredited,1/1/1984,4/27/2004,11/30/2009,"Cancelled, nonpayment of dues",A+,26,53
6000132,"Rankins Mortgage Company, L.L.C.",Oklahoma City,OK,73105,(405) 427-0299,Mortgage Broker,$350.00 ,,Not Accredited,1/7/1995,9/15/1998,9/30/1999,"Cancelled, nonpayment of dues",A+,7,22
90059491,Rapid Fix Computers,Oklahoma City,OK,73132,(405) 845-1807,Computer Repair,$474.00 ,PP,Cancelled -Non-Payment,1/1/2006,7/31/2018,11/6/2018,"Cancelled, nonpayment of dues",A+,37,38
90054602,Rated OK.com,Oklahoma City,OK,73153,(405) 759-2698,E-Books,$474.00 ,PP,Resigned,8/4/2016,11/30/2017,6/20/2018,No Benefit/Value,A,31,130
90017213,Ray & Martha's Funeral Home,Hobart,OK,73651,(580) 726-5800,Funeral Services,$394.00 ,,Not Accredited,1/1/2005,1/24/2010,8/29/2011,"Cancelled, nonpayment of dues",A+,15,27
90011492,Ray Engineering Inc.,Edmond,OK,73034,(405) 562-1408,General Engineering Contractor,$480.00 ,,Not Accredited,1/1/2002,10/2/2008,12/16/2013,Out of Business,A+,11,25
90023671,Ray Harrington Draperies,Bethany,OK,73008,(405) 848-2535,Custom Curtains,,,Not Accredited,1/1/1968,8/2/2011,8/2/2011,"Cancelled, nonpayment of dues",NR,1,5
4000348,Ray's Electric,Norman,OK,73069,(405) 799-8733,Electrician,$205.00 ,,Not Accredited,1/1/1981,1/15/1992,5/15/1993,New - NSF in pmt 4-12,NR,9,25
90044510,Ray's Windows and Doors,Midwest City,OK,73110,(405) 638-5211,Siding Contractors,$450.00 ,,Cancelled -Non-Payment,8/15/1994,12/8/2015,2/1/2017,"Cancelled, nonpayment of dues",A+,10,73
7002054,Ray. M Patrick & Associates,El Reno,OK,73036,(405) 262-4261,Product Development and Marketing,$474.00 ,PP,Resigned,6/17/2005,1/29/2018,3/27/2018,Out of Business,A+,5,43
90010906,Raymond E. Smith Roofing & Repair,Midwest City,OK,73110,(405) 737-1695,Roofing Contractors,$480.00 ,,Not Accredited,1/1/1999,8/13/2008,9/22/2014,Out of Business,A+,26,70
90018038,Raymond W. Laverdiere DDS,Oklahoma City,OK,73159,(405) 686-7970,Dentist,$414.00 ,,Not Accredited,1/1/2003,3/30/2010,2/28/2011,Ownership Change,A+,5,15
7002046,Rayne of Southern Oklahoma LLC,Duncan,OK,73533,(580) 470-8080,Water Purification Equipment,$608.00 ,,Not Accredited,1/1/1954,3/5/2003,10/5/2010,"Cancelled, nonpayment of dues",A+,5,9
90008565,"Razien Metals Co., Inc.",Woodward,OK,73801,(580) 256-5536,Scrap Metal,$600.00 ,,Resigned,1/1/1934,2/19/2008,3/14/2017,Out of Business,NR,11,57
90029986,RCN Roofing & Construction,Oklahoma City,OK,73159,(405) 409-4205,Roofing Contractors,$375.00 ,,Not Accredited,1/1/2010,1/11/2013,6/19/2014,"Financial, Cash Flow",A+,36,94
90052298,RD Roofing and Carpentry,Ada,OK,74820,(580) 341-0607,Roofing Contractors,$450.00 ,,Cancelled -Non-Payment,5/14/2015,5/12/2017,7/2/2018,"Cancelled, nonpayment of dues",A+,143,333
90024795,Re-Con Company,Oklahoma City,OK,73105,(405) 525-8084,Utility Contractors,$650.00 ,,Not Accredited,1/1/1967,5/5/2014,4/30/2015,"Cancelled, nonpayment of dues",A+,11,35
90049121,RE/MAX At Home,Edmond,OK,73013,(405) 708-6691,Real Estate,$474.00 ,PP,Cancelled -Non-Payment,9/1/2015,10/10/2016,10/3/2017,"Cancelled, nonpayment of dues",A+,7,32
90037226,Real Credit Care,Oklahoma City,OK,73170,(405) 698-3661,Credit and Debt Counseling,$39.50 ,,Not Accredited,4/10/2014,4/21/2015,8/18/2015,Revoked,F,37,126
90037226,Real Credit Care,Oklahoma City,OK,73170,(405) 698-3661,Credit and Debt Counseling,$39.50 ,,Not Accredited,4/10/2014,4/21/2015,8/18/2015,Revoked,F,37,126
90015555,"Real Time HR, LLC",Oklahoma City,OK,73112,(405) 840-0052,Human Resources,$444.00 ,,Not Accredited,1/1/2007,8/21/2009,4/6/2011,"Cancelled, nonpayment of dues",A+,13,50
90023254,Red Bison Roofing,Oklahoma City,OK,73173,(405) 814-1700,Roofing Contractors,$450.00 ,,Not Accredited,10/1/2008,6/30/2011,8/26/2015,"Cancelled, nonpayment of dues",A+,92,203
90021396,"Red Bud Roofing & Contracting, LLC",Moore,OK,73160,(405) 537-4986,Roofing Contractors,$414.00 ,,Not Accredited,11/15/2009,12/30/2010,12/8/2013,No Benefit/Value,A+,20,71
90024449,Red Cedar Roofing,Noble,OK,73068,(405) 364-8151,Roofing Contractors,$394.00 ,,Not Accredited,1/1/1975,10/10/2011,9/16/2013,"Cancelled, nonpayment of dues",A+,14,46
90020549,Red Coyote Running & Fitness,Oklahoma City,OK,73118,(405) 840-0033,Retail Shoes,$464.00 ,,Not Accredited,9/1/2009,11/3/2010,3/5/2013,"Cancelled, nonpayment of dues",A+,4,12
90049056,Red Dirt Apparel,Duncan,OK,73533,(580) 470-9168,Screen Printing,$474.00 ,PP,Cancelled -Non-Payment,1/1/2008,9/19/2016,12/27/2017,"Cancelled, nonpayment of dues",A+,11,26
90020809,"Red Dirt Landscaping, LLC",Oklahoma City,OK,73127,(405) 549-7001,Landscape Contractors,$458.00 ,IP,Not Accredited,11/1/2009,5/24/2016,8/1/2017,Revoked,A+,69,331
90039857,Red Dirt Lending,Oklahoma City,OK,73118,(405) 512-5626,Real Estate Loans,$450.00 ,,Cancelled -Non-Payment,2/12/2007,2/9/2015,3/30/2018,"Cancelled, nonpayment of dues",A+,113,617
90047756,"Red Dirt Report, LLC",Oklahoma City,OK,73103,(405) 702-7667,Newspaper,$450.00 ,,Cancelled -Non-Payment,6/5/2014,6/29/2016,8/4/2017,"Cancelled, nonpayment of dues",A+,11,36
90011847,"Red Dirt Roofing & Construction, LLC",Yukon,OK,73099,(405) 833-9411,Roofing Contractors,$414.00 ,,Not Accredited,1/1/2002,10/14/2008,7/19/2011,Suspended,F,303,622
90014040,Red E. Roofing,Washington,OK,73093,(405) 397-5816,Roofing Contractors,$414.00 ,,Not Accredited,2/1/2008,4/9/2009,1/3/2012,"Cancelled, nonpayment of dues",A+,20,31
90031575,"Red Eagle Construction, LLC",Oklahoma City,OK,73120,(405) 843-3335,Construction Services,$450.00 ,,Cancelled -Non-Payment,3/1/1995,6/7/2013,8/7/2018,"Cancelled, nonpayment of dues",A+,29,102
90002760,Red Earth Motor Sports,Edmond,OK,73034,(405) 715-1968,Auto Repair,$434.00 ,,Not Accredited,5/7/2003,7/14/2006,2/18/2010,"Cancelled, nonpayment of dues",NR,1,5
7000265,Red Fox Ltd.,Oklahoma City,OK,73116,(405) 843-1536,General Merchandise,$115.50 ,,Not Accredited,1/1/1963,7/21/1983,7/15/1994,Denied,NR,2,3
90015898,Red Plains Surveying Company,Oklahoma City,OK,73128,(405) 603-7842,Land Surveyor,$608.00 ,,Not Accredited,12/1/2001,9/28/2009,8/20/2012,"Cancelled, nonpayment of dues",A+,54,131
90047549,"Red River Homes, LLC",Edmond,OK,73025,(405) 818-6224,Construction Services,$474.00 ,PP,Cancelled -Non-Payment,2/15/2014,5/11/2016,4/23/2018,"Cancelled, nonpayment of dues",A+,61,206
90054120,Red River Resources LLC,Healdton,OK,73438,(580) 673-2258,Water Well Drilling,$474.00 ,PP,Cancelled -Non-Payment,1/21/2011,9/8/2017,10/26/2018,"Cancelled, nonpayment of dues",A+,27,38
90018865,Red Rock Builders,Edmond,OK,73013,(405) 341-9911,Home Builders,$474.00 ,PP,Cancelled -Non-Payment,8/1/2004,7/28/2015,6/27/2018,"Cancelled, nonpayment of dues",A+,29,128
90057000,Red Rock Concrete Artistry,Oklahoma City,OK,73112,(405) 213-8979,Decorative Concrete,$474.00 ,PP,Cancelled -Non-Payment,6/11/2012,2/28/2018,8/15/2018,"Cancelled, nonpayment of dues",A+,162,164
90030113,"Red Rock Consulting, LLC",Edmond,OK,73034,(405) 562-3328,Geotechnical Engineering,$375.00 ,,Not Accredited,1/1/2009,2/22/2013,3/17/2014,No Benefit/Value,A+,33,58
90035017,Red Rock Medical LLC,Oklahoma City,OK,73129,(405) 672-1076,Medical Equipment,$450.00 ,,Resigned,3/1/2012,3/26/2014,4/25/2016,No Benefit/Value,NR,66,163
